"customer_id","product_id","product_variant_sku","product_title","product_variant_id","products_bought_together_ids","products_bought_together_titles","order_id","order_day","orders","gross_sales","net_sales","total_sales"
"7482479444191","8727325376735",NULL,"Feminine Wipe Gel - Starter Set","46094405566687","[4343002431565,8668010512607,8727325376735]","['Starter Set','Bottle Hanger - Matte Grey','Feminine Wipe Gel - Starter Set']","5728119488735","2024-08-01",1,"23","23","23"
"7482204684511","4343002431565",NULL,"Starter Set","32996777066573","[4343002431565]","['Starter Set']","5727698092255","2024-08-01",1,"23","18.4","18.4"
"7484140814559","4343002431565",NULL,"Starter Set","32996777066573","[4343002431565]","['Starter Set']","5729771258079","2024-08-01",1,"23","18.4","18.4"
"7482065027295","4448677003341","Wip15oz","Toilet Paper Gel","39303493124173","[4448677003341]","['Toilet Paper Gel']","5727455903967","2024-08-01",1,"16","12.8","12.8"
"7483053539551","4343002431565",NULL,"Starter Set","32996777132109","[4343002431565]","['Starter Set']","5728718487775","2024-08-01",1,"23","0","0"
"7482465812703","4343002431565",NULL,"Starter Set","32996777066573","[4343002431565]","['Starter Set']","5728106971359","2024-08-01",1,"23","18.4","19.69"
"7483730985183","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565]","['Starter Set']","5729439645919","2024-08-01",1,"23","18.4","18.4"
"7028686455007","7728232333535",NULL,"Happy Peaches Bundle","43070028480735","[7728232333535,8668010512607]","['Happy Peaches Bundle','Bottle Hanger - Matte Grey']","5727632916703","2024-08-01",1,"43","43","43"
"7483053244639","4343002431565",NULL,"Starter Set","32996777132109","[4343002431565]","['Starter Set']","5728718160095","2024-08-01",1,"23","0","0"
"7484068036831","4448677003341","Wip15oz","Toilet Paper Gel","39303493124173","[4343002431565,4448677003341,8668010512607]","['Starter Set','Toilet Paper Gel','Bottle Hanger - Matte Grey']","5729709490399","2024-08-01",1,"16","12.8","12.8"
"7483053408479","4343002431565",NULL,"Starter Set","32996777066573","[4343002431565]","['Starter Set']","5728718356703","2024-08-01",1,"23","0","0"
"7483053572319","4343002431565",NULL,"Starter Set","32996777132109","[4343002431565]","['Starter Set']","5728718520543","2024-08-01",1,"23","0","0"
"7482351550687","4343002431565",NULL,"Starter Set","32996777066573","[4343002431565]","['Starter Set']","5727924945119","2024-08-01",1,"23","23","23"
"7484068036831","4343002431565",NULL,"Starter Set","32996777066573","[4343002431565,4448677003341,8668010512607]","['Starter Set','Toilet Paper Gel','Bottle Hanger - Matte Grey']","5729709490399","2024-08-01",1,"23","18.4","18.4"
"7482387366111","4448677003341","Wip15oz","Toilet Paper Gel","39303493124173","[4448677003341,6691828170829]","['Toilet Paper Gel','Family Bundle']","5728002113759","2024-08-01",1,"16","12.8","13.8"
"7483053441247","4343002431565",NULL,"Starter Set","32996777066573","[4343002431565]","['Starter Set']","5728718389471","2024-08-01",1,"23","0","0"
"7484160409823","6691828170829",NULL,"Family Bundle","39520290340941","[6691828170829,8668010512607]","['Family Bundle','Bottle Hanger - Matte Grey']","5729790263519","2024-08-01",1,"53","42.4","42.4"
"7473016275167","4448677003341","Wip15oz","Toilet Paper Gel","39303493124173","[4448677003341]","['Toilet Paper Gel']","5729748025567","2024-08-01",1,"16","12.8","12.8"
"6047295537375","6691828170829",NULL,"Family Bundle","39520290308173","[6691828170829,8668010512607]","['Family Bundle','Bottle Hanger - Matte Grey']","5728380092639","2024-08-01",1,"53","45.05","45.05"
"7483053310175","4343002431565",NULL,"Starter Set","32996777132109","[4343002431565]","['Starter Set']","5728718225631","2024-08-01",1,"23","0","0"
"7482479444191","4343002431565",NULL,"Starter Set","32996777132109","[4343002431565,8668010512607,8727325376735]","['Starter Set','Bottle Hanger - Matte Grey','Feminine Wipe Gel - Starter Set']","5728119488735","2024-08-01",1,"23","23","23"
"7483053375711","4343002431565",NULL,"Starter Set","32996777132109","[4343002431565]","['Starter Set']","5728718291167","2024-08-01",1,"23","0","0"
"7483188543711","4790004908109",NULL,"Pocket Kit","32978112118861","[4790004908109]","['Pocket Kit']","5728859455711","2024-08-01",1,"6.99","0","0"
"7483053506783","4343002431565",NULL,"Starter Set","32996777066573","[4343002431565]","['Starter Set']","5728718455007","2024-08-01",1,"23","0","0"
"7483053637855","4343002431565",NULL,"Starter Set","32996777066573","[4343002431565]","['Starter Set']","5728718553311","2024-08-01",1,"23","0","0"
"7483729215711","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565]","['Starter Set']","5729439547615","2024-08-01",1,"23","18.4","18.4"
"7483053474015","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565]","['Starter Set']","5728718422239","2024-08-01",1,"23","0","0"
"7483677049055","4343002431565",NULL,"Starter Set","32996777132109","[4343002431565,8393368961247,8668010512607]","['Starter Set','Bottle Hanger - Matte Grey','Bottle Hanger - Matte Grey']","5729370800351","2024-08-01",1,"23","18.4","18.4"
"7483728691423","8727325376735",NULL,"Feminine Wipe Gel - Starter Set","46094405566687","[8727325376735]","['Feminine Wipe Gel - Starter Set']","5729440825567","2024-08-01",1,"23","23","24.44"
"7483053211871","4343002431565",NULL,"Starter Set","32996777132109","[4343002431565]","['Starter Set']","5728718127327","2024-08-01",1,"23","0","0"
"7482387366111","6691828170829",NULL,"Family Bundle","39520290308173","[4448677003341,6691828170829]","['Toilet Paper Gel','Family Bundle']","5728002113759","2024-08-01",1,"53","42.4","45.68"
"7483053277407","4343002431565",NULL,"Starter Set","32996777066573","[4343002431565]","['Starter Set']","5728718192863","2024-08-01",1,"23","0","0"
"7478766895327","4343002431565",NULL,"Starter Set","32996777066573","[4343002431565]","['Starter Set']","5729641234655","2024-08-01",1,"23","23","23"
"7483053703391","4343002431565",NULL,"Starter Set","32996777066573","[4343002431565]","['Starter Set']","5728718684383","2024-08-01",1,"23","0","0"
"7483677049055","8393368961247",NULL,"Bottle Hanger - Matte Grey","45095717208287","[4343002431565,8393368961247,8668010512607]","['Starter Set','Bottle Hanger - Matte Grey','Bottle Hanger - Matte Grey']","5729370800351","2024-08-01",1,"4","3.2","3.2"
"7483728691423","4343002431565",NULL,"Starter Set","32996777066573","[4343002431565]","['Starter Set']","5729438204127","2024-08-01",1,"46","36.8","39.1"
"7483053342943","4343002431565",NULL,"Starter Set","32996777066573","[4343002431565]","['Starter Set']","5728718258399","2024-08-01",1,"23","0","0"
"7484886483167","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565]","['Starter Set']","5730351939807","2024-08-02",1,"23","23","23"
"7485378724063","6691828170829",NULL,"Family Bundle","39520290275405","[6691828170829,8668010512607]","['Family Bundle','Bottle Hanger - Matte Grey']","5730882814175","2024-08-02",1,"53","42.4","42.4"
"6836737245407","4448677003341","Wip15oz","Toilet Paper Gel","39303493124173","[4448677003341,7728232333535,8668010512607]","['Toilet Paper Gel','Happy Peaches Bundle','Bottle Hanger - Matte Grey']","5730620211423","2024-08-02",1,"16","16","16"
"6850686484703","4448677003341","Wip15oz","Toilet Paper Gel","39303493124173","[4448677003341]","['Fresh Peaches Wet Wipe Gel 10.00% Off Auto renew']","5729906360543","2024-08-02",1,"14.4","14.4","14.4"
"7485564715231","4343002431565",NULL,"Starter Set","32996777132109","[4343002431565,8668010512607,8727325376735,8756124614879]","['Starter Set','Bottle Hanger - Matte Grey','Feminine Wipe Gel - Starter Set','Feminine Wipe Gel']","5731037380831","2024-08-02",1,"23","23","23"
"7164231745759","8727325376735",NULL,"Feminine Wipe Gel - Starter Set","46094405566687","[4448677003341,4911690219597,7728232333535,8668010512607,8707059908831,8727325376735]","['Toilet Paper Gel','Pocket Trio','Happy Peaches Bundle','Bottle Hanger - Matte Grey','Pocket Trio','Feminine Wipe Gel - Starter Set']","5730941337823","2024-08-02",1,"23","18.4","18.4"
"7485564715231","8756124614879",NULL,"Feminine Wipe Gel","46189021790431","[4343002431565,8668010512607,8727325376735,8756124614879]","['Starter Set','Bottle Hanger - Matte Grey','Feminine Wipe Gel - Starter Set','Feminine Wipe Gel']","5731037380831","2024-08-02",1,"12.8","12.8","12.8"
"7082611736799","7728232333535",NULL,"Happy Peaches Bundle","43070028480735","[7728232333535,8668010512607]","['Happy Peaches Bundle','Bottle Hanger - Matte Grey']","5730869379295","2024-08-02",1,"43","34.4","34.4"
"6836877590751","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565,8668010512607,8756124614879]","['Starter Set','Bottle Hanger - Matte Grey','Feminine Wipe Gel']","5730508472543","2024-08-02",1,"23","23","23"
"7484843393247","4343002431565",NULL,"Starter Set","32996777132109","[4343002431565,8668010512607,8756124614879]","['Starter Set','Bottle Hanger - Matte Grey','Feminine Wipe Gel']","5730293350623","2024-08-02",1,"23","23","24.67"
"6836877590751","8756124614879",NULL,"Feminine Wipe Gel","46189021790431","[4343002431565,8668010512607,8756124614879]","['Starter Set','Bottle Hanger - Matte Grey','Feminine Wipe Gel']","5730508472543","2024-08-02",1,"12.8","12.8","12.8"
"7485234643167","4343002431565",NULL,"Starter Set","32996777066573","[4343002431565]","['Starter Set']","5730824552671","2024-08-02",1,"23","18.4","19.82"
"7484843393247","8756124614879",NULL,"Feminine Wipe Gel","46189021790431","[4343002431565,8668010512607,8756124614879]","['Starter Set','Bottle Hanger - Matte Grey','Feminine Wipe Gel']","5730293350623","2024-08-02",1,"12.8","12.8","13.73"
"7471402811615","4343002431565",NULL,"Starter Set","32996777066573","[4343002431565]","['Starter Set']","5731035021535","2024-08-02",1,"23","18.4","18.4"
"7164231745759","7728232333535",NULL,"Happy Peaches Bundle","43070028480735","[4448677003341,4911690219597,7728232333535,8668010512607,8707059908831,8727325376735]","['Toilet Paper Gel','Pocket Trio','Happy Peaches Bundle','Bottle Hanger - Matte Grey','Pocket Trio','Feminine Wipe Gel - Starter Set']","5730941337823","2024-08-02",1,"43","34.4","34.4"
"6836737245407","7728232333535",NULL,"Happy Peaches Bundle","43070028480735","[4448677003341,7728232333535,8668010512607]","['Toilet Paper Gel','Happy Peaches Bundle','Bottle Hanger - Matte Grey']","5730620211423","2024-08-02",1,"43","43","43"
"7485564715231","8727325376735",NULL,"Feminine Wipe Gel - Starter Set","46094405566687","[4343002431565,8668010512607,8727325376735,8756124614879]","['Starter Set','Bottle Hanger - Matte Grey','Feminine Wipe Gel - Starter Set','Feminine Wipe Gel']","5731037380831","2024-08-02",1,"23","23","23"
"7485173367007","6691828170829",NULL,"Family Bundle","39520290275405","[6691828170829,8668010512607]","['Family Bundle','Bottle Hanger - Matte Grey']","5730747646175","2024-08-02",1,"53","42.4","42.4"
"7164231745759","4911690219597",NULL,"Pocket Trio","33282681569357","[4448677003341,4911690219597,7728232333535,8668010512607,8707059908831,8727325376735]","['Toilet Paper Gel','Pocket Trio','Happy Peaches Bundle','Bottle Hanger - Matte Grey','Pocket Trio','Feminine Wipe Gel - Starter Set']","5730941337823","2024-08-02",1,"19","15.2","15.2"
"7485529915615","6691828170829",NULL,"Family Bundle","39520290308173","[6691828170829,8668010512607]","['Family Bundle','Bottle Hanger - Matte Grey']","5730997305567","2024-08-02",1,"53","42.4","42.4"
"7484844114143","4343002431565",NULL,"Starter Set","32996777066573","[4343002431565]","['Starter Set']","5730299936991","2024-08-02",1,"23","23","23"
"7484976562399","6691828170829",NULL,"Family Bundle","39520290308173","[6691828170829,8668010512607]","['Family Bundle','Bottle Hanger - Matte Grey']","5730485371103","2024-08-02",1,"53","42.4","42.4"
"7484359606495","4448677003341","Wip15oz","Toilet Paper Gel","39303493124173","[4448677003341]","['Toilet Paper Gel']","5729986019551","2024-08-02",1,"16","12.8","13.85"
"7164231745759","4448677003341","Wip35oz","Toilet Paper Gel","39303493189709","[4448677003341,4911690219597,7728232333535,8668010512607,8707059908831,8727325376735]","['Toilet Paper Gel','Pocket Trio','Happy Peaches Bundle','Bottle Hanger - Matte Grey','Pocket Trio','Feminine Wipe Gel - Starter Set']","5730941337823","2024-08-02",1,"43.2","34.56","34.56"
"7484863152351","4343002431565",NULL,"Starter Set","32996777066573","[4343002431565]","['Starter Set']","5730324381919","2024-08-02",1,"23","18.4","18.4"
"7469242253535","8393368961247",NULL,"Bottle Hanger - Matte Grey","45095717208287","[4911690219597,8393368961247,8668010512607]","['Pocket Trio','Bottle Hanger - Matte Grey','Bottle Hanger - Matte Grey']","5731735666911","2024-08-03",1,"4","4","4"
"7485980737759","6691828170829",NULL,"Family Bundle","39520290308173","[6691828170829,8668010512607]","['Family Bundle','Bottle Hanger - Matte Grey']","5731476177119","2024-08-03",1,"53","53","53"
"7486426120415","6691828170829",NULL,"Family Bundle","39520290275405","[6691828170829,8668010512607]","['Family Bundle','Bottle Hanger - Matte Grey']","5732089659615","2024-08-03",1,"53","53","53"
"7513308430559","4343002431565",NULL,"Starter Set","32996777066573","[4343002431565]","['Starter Set']","5755300643039","2024-08-22",1,"23","18.4","18.4"
"7485915594975","4343002431565",NULL,"Starter Set","32996777066573","[4343002431565,8668010512607,8727325376735,8756124614879]","['Starter Set','Bottle Hanger - Matte Grey','Feminine Wipe Gel - Starter Set','Feminine Wipe Gel']","5731409330399","2024-08-03",1,"23","18.4","18.4"
"7485915594975","8756124614879",NULL,"Feminine Wipe Gel","46189021790431","[4343002431565,8668010512607,8727325376735,8756124614879]","['Starter Set','Bottle Hanger - Matte Grey','Feminine Wipe Gel - Starter Set','Feminine Wipe Gel']","5731409330399","2024-08-03",1,"16","12.8","12.8"
"7334220497119","4448677003341","Wip15oz","Toilet Paper Gel","39303493124173","[4448677003341]","['Toilet Paper Gel']","5731487023327","2024-08-03",1,"16","16","17.02"
"7486217617631","7728232333535",NULL,"Happy Peaches Bundle","43070028480735","[4448677003341,7728232333535,8668010512607,8707059908831,8756124614879]","['Toilet Paper Gel','Happy Peaches Bundle','Bottle Hanger - Matte Grey','Pocket Trio','Feminine Wipe Gel']","5731800056031","2024-08-03",1,"43","43","43"
"7485915594975","8727325376735",NULL,"Feminine Wipe Gel - Starter Set","46094405566687","[4343002431565,8668010512607,8727325376735,8756124614879]","['Starter Set','Bottle Hanger - Matte Grey','Feminine Wipe Gel - Starter Set','Feminine Wipe Gel']","5731409330399","2024-08-03",1,"23","18.4","18.4"
"7464809955551","4343002431565",NULL,"Starter Set","32996777066573","[4343002431565]","['Starter Set']","5731905896671","2024-08-03",1,"23","18.4","19.73"
"7486467080415","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565]","['Starter Set']","5732139794655","2024-08-03",1,"23","18.4","18.4"
"7469242253535","4911690219597",NULL,"Pocket Trio","39324071821389","[4911690219597,8393368961247,8668010512607]","['Pocket Trio','Bottle Hanger - Matte Grey','Bottle Hanger - Matte Grey']","5731735666911","2024-08-03",1,"38","38","38"
"7486217617631","4448677003341","Wip25oz","Toilet Paper Gel","39303493156941","[4448677003341,7728232333535,8668010512607,8707059908831,8756124614879]","['Toilet Paper Gel','Happy Peaches Bundle','Bottle Hanger - Matte Grey','Pocket Trio','Feminine Wipe Gel']","5731800056031","2024-08-03",1,"30.4","30.4","30.4"
"7239562264799","4448677003341","Wip35oz","Toilet Paper Gel","39303493189709","[4448677003341]","['Fresh Peaches Wet Wipe Gel 20.00% Off Auto renew']","5731226288351","2024-08-03",1,"34.4","34.4","34.4"
"7486514331871","6691828170829",NULL,"Family Bundle","39520290308173","[6691828170829,8668010512607]","['Family Bundle','Bottle Hanger - Matte Grey']","5732195041503","2024-08-03",1,"53","42.4","42.4"
"7486108664031","6691828170829",NULL,"Family Bundle","39520290308173","[6691828170829,8668010512607]","['Family Bundle','Bottle Hanger - Matte Grey']","5731650633951","2024-08-03",1,"53","42.4","42.4"
"7486217617631","8756124614879",NULL,"Feminine Wipe Gel","46189021790431","[4448677003341,7728232333535,8668010512607,8707059908831,8756124614879]","['Toilet Paper Gel','Happy Peaches Bundle','Bottle Hanger - Matte Grey','Pocket Trio','Feminine Wipe Gel']","5731800056031","2024-08-03",1,"16","16","16"
"7486595006687","4448677003341","Wip15oz","Toilet Paper Gel","39303493124173","[4448677003341]","['Toilet Paper Gel']","5732282171615","2024-08-03",1,"16","12.8","12.8"
"7424911540447","4343002431565",NULL,"Starter Set","32996777066573","[4343002431565]","['Starter Set']","5731752444127","2024-08-03",1,"23","23","24.38"
"6357005861087","8727325376735",NULL,"Feminine Wipe Gel - Starter Set","46094405566687","[4343002431565,8668010512607,8727325376735]","['Starter Set','Bottle Hanger - Matte Grey','Feminine Wipe Gel - Starter Set']","5732990419167","2024-08-04",1,"23","23","23"
"7487924142303","4343002431565",NULL,"Starter Set","32996777066573","[4343002431565]","['Starter Set']","5733519720671","2024-08-04",1,"23","0","0"
"7487924240607","4343002431565",NULL,"Starter Set","32996777066573","[4343002431565]","['Starter Set']","5733519818975","2024-08-04",1,"23","0","0"
"7487514149087","4911690219597",NULL,"Pocket Trio","39324071821389","[4911690219597,7728232333535,8668010512607]","['Pocket Trio','Happy Peaches Bundle','Bottle Hanger - Matte Grey']","5733021188319","2024-08-04",1,"19","19","19"
"7487882854623","4448677003341","Wip15oz","Toilet Paper Gel","39303493124173","[4448677003341,8756124614879]","['Toilet Paper Gel','Feminine Wipe Gel']","5733477777631","2024-08-04",1,"16","0","0"
"6678237380831","4448677003341","Wip25oz","Toilet Paper Gel","39303493156941","[4448677003341,8668010512607]","['Toilet Paper Gel','Bottle Hanger - Matte Grey']","5733128339679","2024-08-04",1,"30.4","25.84","25.84"
"7487628017887","6691828170829",NULL,"Family Bundle","39520290308173","[6691828170829,8668010512607]","['Family Bundle','Bottle Hanger - Matte Grey']","5733173788895","2024-08-04",1,"53","53","53"
"7487592366303","8727325376735",NULL,"Feminine Wipe Gel - Starter Set","46094405566687","[6691828170829,8668010512607,8707059908831,8727325376735]","['Family Bundle','Bottle Hanger - Matte Grey','Pocket Trio','Feminine Wipe Gel - Starter Set']","5733126504671","2024-08-04",1,"23","18.4","18.4"
"7487592366303","6691828170829",NULL,"Family Bundle","39520290308173","[6691828170829,8668010512607,8707059908831,8727325376735]","['Family Bundle','Bottle Hanger - Matte Grey','Pocket Trio','Feminine Wipe Gel - Starter Set']","5733126504671","2024-08-04",1,"53","42.4","42.4"
"7487354077407","4343002431565",NULL,"Starter Set","32996777066573","[4343002431565]","['Starter Set']","5732803838175","2024-08-04",1,"23","23","23"
"7304612675807","7728232333535",NULL,"Happy Peaches Bundle","43070028480735","[7728232333535,8668010512607]","['Happy Peaches Bundle','Bottle Hanger - Matte Grey']","5733152030943","2024-08-04",1,"43","34.4","34.4"
"7487924175071","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565]","['Starter Set']","5733519753439","2024-08-04",1,"23","0","0"
"7486895194335","6691828170829",NULL,"Family Bundle","39520290275405","[6691828170829,8668010512607]","['Family Bundle','Bottle Hanger - Matte Grey']","5732575641823","2024-08-04",1,"53","42.4","42.4"
"6357005861087","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565,8668010512607,8727325376735]","['Starter Set','Bottle Hanger - Matte Grey','Feminine Wipe Gel - Starter Set']","5732990419167","2024-08-04",1,"23","23","23"
"7487883051231","6691828170829",NULL,"Family Bundle","39520290308173","[6691828170829,8668010512607]","['Family Bundle','Bottle Hanger - Matte Grey']","5733478498527","2024-08-04",1,"53","42.4","42.4"
"7487924306143","4343002431565",NULL,"Starter Set","32996777066573","[4343002431565]","['Starter Set']","5733519917279","2024-08-04",1,"23","0","0"
"7487924338911","4343002431565",NULL,"Starter Set","32996777066573","[4343002431565]","['Starter Set']","5733519950047","2024-08-04",1,"23","0","0"
"7487870763231","4343002431565",NULL,"Starter Set","32996777066573","[4343002431565]","['Starter Set']","5733467848927","2024-08-04",1,"23","18.4","18.4"
"7487853854943","7728232333535",NULL,"Happy Peaches Bundle","43070028480735","[7728232333535,8668010512607,8707059908831,8756124614879]","['Happy Peaches Bundle','Bottle Hanger - Matte Grey','Pocket Trio','Feminine Wipe Gel']","5733551735007","2024-08-04",1,"43","34.4","34.4"
"7487360172255","4343002431565",NULL,"Starter Set","32996777066573","[4343002431565]","['Starter Set']","5732812619999","2024-08-04",1,"23","23","24.52"
"6131999998175","4343002431565",NULL,"Starter Set","32996777066573","[4343002431565]","['Starter Set']","5733155012831","2024-08-04",1,"23","23","25.02"
"7487924109535","4343002431565",NULL,"Starter Set","32996777066573","[4343002431565]","['Starter Set']","5733519687903","2024-08-04",1,"23","0","0"
"7487489605855","4448677003341","Wip15oz","Toilet Paper Gel","39303493124173","[4448677003341]","['Toilet Paper Gel']","5732985962719","2024-08-04",1,"12.8","12.8","12.8"
"7487404572895","4343002431565",NULL,"Starter Set","32996777066573","[4343002431565]","['Starter Set']","5732872814815","2024-08-04",1,"23","18.4","18.4"
"7487749325023","4343002431565",NULL,"Starter Set","32996777066573","[4343002431565]","['Starter Set']","5733323243743","2024-08-04",1,"23","23","23"
"7487644827871","8727325376735",NULL,"Feminine Wipe Gel - Starter Set","46094405566687","[6691828170829,8668010512607,8707059908831,8727325376735]","['Family Bundle','Bottle Hanger - Matte Grey','Pocket Trio','Feminine Wipe Gel - Starter Set']","5733203443935","2024-08-04",1,"23","18.4","20.14"
"7464559182047","8756124614879",NULL,"Feminine Wipe Gel","46189021790431","[8668010512607,8707059908831,8727325376735,8756124614879]","['Bottle Hanger - Matte Grey','Pocket Trio','Feminine Wipe Gel - Starter Set','Feminine Wipe Gel']","5733430722783","2024-08-04",1,"16","16","16"
"7209168699615","4448677003341","Wip25oz","Toilet Paper Gel","39303493156941","[4448677003341,8668010512607]","['Toilet Paper Gel','Bottle Hanger - Matte Grey']","5732988485855","2024-08-04",1,"30.4","24.32","24.32"
"7487809257695","4448677003341","Wip15oz","Toilet Paper Gel","39303493124173","[4448677003341,4911690219597,8668010512607,8756124614879]","['Toilet Paper Gel','Pocket Trio','Bottle Hanger - Matte Grey','Feminine Wipe Gel']","5733410308319","2024-08-04",1,"25.6","25.6","25.6"
"7487809257695","8756124614879",NULL,"Feminine Wipe Gel","46189021790431","[4448677003341,4911690219597,8668010512607,8756124614879]","['Toilet Paper Gel','Pocket Trio','Bottle Hanger - Matte Grey','Feminine Wipe Gel']","5733410308319","2024-08-04",1,"12.8","12.8","12.8"
"7246990115039","8727325376735",NULL,"Feminine Wipe Gel - Starter Set","46094405566687","[8727325376735]","['Feminine Wipe Gel - Starter Set']","5733478072543","2024-08-04",1,"23","0","0"
"7487924207839","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565]","['Starter Set']","5733519786207","2024-08-04",1,"23","0","0"
"7134415487199","7728232333535",NULL,"Happy Peaches Bundle","43070028480735","[7728232333535,8668010512607,8707059908831]","['Happy Peaches Bundle','Bottle Hanger - Matte Grey','Pocket Trio']","5733099634911","2024-08-04",1,"86","68.8","68.8"
"7487320588511","6691828170829",NULL,"Family Bundle","39556046651469","[6691828170829,8668010512607,8707059908831]","['Family Bundle','Bottle Hanger - Matte Grey','Pocket Trio']","5732774707423","2024-08-04",1,"106","84.8","84.8"
"7487853854943","8756124614879",NULL,"Feminine Wipe Gel","46189021790431","[7728232333535,8668010512607,8707059908831,8756124614879]","['Happy Peaches Bundle','Bottle Hanger - Matte Grey','Pocket Trio','Feminine Wipe Gel']","5733551735007","2024-08-04",1,"32","25.6","25.6"
"7458362917087","4343002431565",NULL,"Starter Set","32996777066573","[4343002431565]","['Starter Set']","5732986552543","2024-08-04",1,"23","18.4","19.62"
"7487809257695","4911690219597",NULL,"Pocket Trio","39324071821389","[4448677003341,4911690219597,8668010512607,8756124614879]","['Toilet Paper Gel','Pocket Trio','Bottle Hanger - Matte Grey','Feminine Wipe Gel']","5733410308319","2024-08-04",1,"19","15.2","15.2"
"7487882854623","8756124614879",NULL,"Feminine Wipe Gel","46189021790431","[4448677003341,8756124614879]","['Toilet Paper Gel','Feminine Wipe Gel']","5733477777631","2024-08-04",1,"16","0","0"
"7487673303263","7728232333535",NULL,"Happy Peaches Bundle","43070028480735","[7728232333535,8668010512607,8707059908831]","['Happy Peaches Bundle','Bottle Hanger - Matte Grey','Pocket Trio']","5733230018783","2024-08-04",1,"86","86","86"
"6524873343199","4448677003341","Wip15oz","Toilet Paper Gel","39303493124173","[4448677003341]","['Toilet Paper Gel']","5733325275359","2024-08-04",1,"16","12.8","12.8"
"7487514149087","7728232333535",NULL,"Happy Peaches Bundle","43070028480735","[4911690219597,7728232333535,8668010512607]","['Pocket Trio','Happy Peaches Bundle','Bottle Hanger - Matte Grey']","5733021188319","2024-08-04",1,"43","43","43"
"7487924371679","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565]","['Starter Set']","5733519982815","2024-08-04",1,"23","0","0"
"7486829199583","6691828170829",NULL,"Family Bundle","39520290308173","[6691828170829,8668010512607]","['Family Bundle','Bottle Hanger - Matte Grey']","5732511580383","2024-08-04",1,"53","42.4","42.4"
"7487644827871","6691828170829",NULL,"Family Bundle","39556046651469","[6691828170829,8668010512607,8707059908831,8727325376735]","['Family Bundle','Bottle Hanger - Matte Grey','Pocket Trio','Feminine Wipe Gel - Starter Set']","5733203443935","2024-08-04",1,"53","42.4","46.42"
"7464559182047","8727325376735",NULL,"Feminine Wipe Gel - Starter Set","46094405566687","[8668010512607,8707059908831,8727325376735,8756124614879]","['Bottle Hanger - Matte Grey','Pocket Trio','Feminine Wipe Gel - Starter Set','Feminine Wipe Gel']","5733430722783","2024-08-04",1,"69","69","69"
"7489078853855","4790004908109",NULL,"Pocket Kit","32978112118861","[4790004908109]","['Pocket Kit']","5734745637087","2024-08-05",1,"6.99","0","0"
"7488360251615","4790004908109",NULL,"Pocket Kit","32978112118861","[4790004908109]","['Pocket Kit']","5733967036639","2024-08-05",1,"6.99","0","0"
"6960268017887","4448677003341","Wip15oz","Toilet Paper Gel","39303493124173","[4448677003341]","['Toilet Paper Gel']","5733800444127","2024-08-05",1,"12.8","12.8","12.8"
"7488889258207","6691828170829",NULL,"Family Bundle","39520290308173","[6691828170829,8668010512607]","['Family Bundle','Bottle Hanger - Matte Grey']","5734573572319","2024-08-05",1,"53","42.4","42.4"
"7488659259615","6691828170829",NULL,"Family Bundle","39520290308173","[6691828170829]","['Family Bundle']","5734318801119","2024-08-05",1,"53","42.4","45.52"
"7025480401119","7728232333535",NULL,"Happy Peaches Bundle","43070028480735","[7728232333535,8668010512607,8727325376735]","['Happy Peaches Bundle','Bottle Hanger - Matte Grey','Feminine Wipe Gel - Starter Set']","5734673514719","2024-08-05",1,"43","43","43"
"7488821821663","4343002431565",NULL,"Starter Set","32996777066573","[4343002431565]","['Starter Set']","5734501187807","2024-08-05",1,"23","18.4","19.78"
"7488372801759","4343002431565",NULL,"Starter Set","32996777066573","[4343002431565]","['Starter Set']","5733981192415","2024-08-05",1,"23","18.4","18.4"
"6030516814047","7728232333535",NULL,"Happy Peaches Bundle","43070028480735","[7728232333535,8668010512607,8756124614879]","['Happy Peaches Bundle','Bottle Hanger - Matte Grey','Feminine Wipe Gel']","5734417072351","2024-08-05",1,"43","34.4","34.4"
"6641240899807","7728232333535",NULL,"Happy Peaches Bundle","43070028480735","[4343002431565,7728232333535]","['Starter Set','Happy Peaches Bundle']","5734346096863","2024-08-05",1,"43","43","43"
"7488888045791","4448677003341","Wip15oz","Toilet Paper Gel","39303493124173","[4448677003341]","['Toilet Paper Gel']","5734571540703","2024-08-05",1,"16","16","16"
"7025480401119","8727325376735",NULL,"Feminine Wipe Gel - Starter Set","46094405566687","[7728232333535,8668010512607,8727325376735]","['Happy Peaches Bundle','Bottle Hanger - Matte Grey','Feminine Wipe Gel - Starter Set']","5734673514719","2024-08-05",1,"23","23","23"
"7478388097247","4343002431565","WipStarterBlu","Starter Set","32996777099341","[4343002431565]","['Starter Set']","5734205849823","2024-08-05",1,"23","23","24.79"
